logFC	se	df	t	pval	adjPval	protein	fit_status	model	adjPval_BH
0.474108262653927	0.0475979105404634	18.0674418375868	9.96069485552067	9.15196754340814e-09	5.70472643539108e-07	WP_003033757	rlm	naive	5.70472643539108e-07
1.80541291111047	0.172408584052567	16.0480659197349	10.471711260966	1.39877542637225e-08	8.26013699152456e-07	WP_003032959	rlm	naive	8.26013699152456e-07
-0.550567916444621	0.0601947708836971	17.6249681622068	-9.14644093435255	4.14409677180787e-08	2.32483828898421e-06	WP_003033749	rlm	naive	2.32483828898421e-06
-0.503670976316497	0.0551284939920502	17.2484661754246	-9.13630937186727	5.06023820298682e-08	2.70361298273867e-06	WP_003018840	rlm	naive	2.70361298273867e-06
-0.674501800253633	0.071560537835622	15.3391954978549	-9.42561110710202	8.93941160102295e-08	4.36615273219324e-06	WP_003015556	rlm	naive	4.36615273219324e-06
-1.32316743966232	0.148286612953643	16.6952082947612	-8.92304041010071	9.27500513277009e-08	4.36615273219324e-06	WP_003034100	rlm	naive	4.36615273219324e-06
-0.582875317091255	0.0684188134633898	18.0084546567049	-8.51922574487711	9.8593565002919e-08	4.36615273219324e-06	WP_003039621	rlm	naive	4.36615273219324e-06
-0.400516123184429	0.0459149311492008	17.2370232306682	-8.72300389350361	9.87795838481447e-08	4.36615273219324e-06	WP_011733588	rlm	naive	4.36615273219324e-06
-0.717214452257111	0.0818640442081486	17.0521874511893	-8.7610434983338	1.01176444774531e-07	4.36615273219324e-06	WP_003021583	rlm	naive	4.36615273219324e-06
-0.559864584261766	0.0675253960204861	17.3624923567331	-8.29117068920132	1.91492532992444e-07	7.83545014992284e-06	WP_003014378	rlm	naive	7.83545014992284e-06
0.46557003561825	0.0540380396516593	16.1419757066023	8.61559817157346	1.95537080390231e-07	7.83545014992284e-06	WP_003041406	rlm	naive	7.83545014992284e-06
-0.375013115492522	0.0473514887641609	17.7980942633256	-7.91977454732869	3.05648338117445e-07	1.18254288057853e-05	WP_003039615	rlm	naive	1.18254288057853e-05
-0.569659666323133	0.0729494226564066	17.6064988797933	-7.80896744044491	4.00473393292993e-07	1.48843129532658e-05	WP_003015002	rlm	naive	1.48843129532658e-05
-0.370841493193986	0.0464159783235605	16.6959599414419	-7.98952228495308	4.20921310077027e-07	1.48843129532658e-05	WP_003035357	rlm	naive	1.48843129532658e-05
-0.404235320278736	0.0508950437462983	16.8689971976381	-7.94252820164117	4.2450803431774e-07	1.48843129532658e-05	WP_003041451	rlm	naive	1.48843129532658e-05
0.3145590578455	0.0405995554118757	17.2755669114307	7.7478448878159	5.0622493144585e-07	1.72116476691589e-05	WP_003040749	rlm	naive	1.72116476691589e-05
0.648276467325	0.0862298216216718	17.9236586066328	7.51800775106871	6.02941246755835e-07	1.98350895971663e-05	WP_003040402	rlm	naive	1.98350895971663e-05
-0.463133344654341	0.0613623657155366	17.6995040495519	-7.54751449449216	6.18741654100554e-07	1.98350895971663e-05	WP_003040951	rlm	naive	1.98350895971663e-05
-1.05605957060563	0.140536350733768	17.7278006486272	-7.51449404436462	6.50451661875494e-07	2.02724101284529e-05	WP_003040995	rlm	naive	2.02724101284529e-05
-1.24036099494293	0.16307648515323	17.1302090459923	-7.60600765817011	6.86538487960024e-07	2.0818815770031e-05	WP_003017957	rlm	naive	2.0818815770031e-05
-0.691323051700945	0.0873198632025247	15.5238101438856	-7.91713392973978	7.77785855375998e-07	2.29651507824176e-05	WP_003033018	rlm	naive	2.29651507824176e-05
-0.61249529417149	0.0797942691308061	16.257435136018	-7.67593087628175	8.5194929898924e-07	2.45099259863058e-05	WP_003014581	rlm	naive	2.45099259863058e-05
-0.408086025737737	0.0544468018067997	16.8543906086834	-7.49513308762926	9.24761235909853e-07	2.49434189112947e-05	WP_003014349	rlm	naive	2.49434189112947e-05
-0.501186943776875	0.0677168383471117	17.3084226283375	-7.40121594584535	9.27228043229153e-07	2.49434189112947e-05	WP_003015534	rlm	naive	2.49434189112947e-05
-1.2670047440697	0.17010921800213	16.9969931806832	-7.44818393118373	9.53404423910926e-07	2.49434189112947e-05	WP_003022320	rlm	naive	2.49434189112947e-05
-1.54219369918329	0.208580119219486	17.2603088582755	-7.39377129974914	9.55942079488121e-07	2.49434189112947e-05	WP_003017457	rlm	naive	2.49434189112947e-05
-0.326947174690817	0.044278139940387	17.1789453356972	-7.38394104022878	1.0015405279586e-06	2.55392834629442e-05	WP_003038940	rlm	naive	2.55392834629442e-05
0.440461247286068	0.0609695584827349	17.8489577579027	7.22428139955772	1.06659574203834e-06	2.6539076136702e-05	WP_003034298	rlm	naive	2.6539076136702e-05
-0.467633049667181	0.0649539281696844	17.9298936381086	-7.1994575669934	1.0880548148737e-06	2.6539076136702e-05	WP_003018210	rlm	naive	2.6539076136702e-05
-0.317656366965283	0.0428081182484492	16.6144225833847	-7.42047022767207	1.15181066164016e-06	2.73240175192613e-05	WP_003041112	rlm	naive	2.73240175192613e-05
-0.772321219579782	0.100467975638653	15.432771493136	-7.68723779562897	1.1689419259577e-06	2.73240175192613e-05	WP_003033046	rlm	naive	2.73240175192613e-05
0.795529379387905	0.111571924687572	17.9543493949717	7.13019320600213	1.23018281700212e-06	2.81686759321709e-05	WP_003039892	rlm	naive	2.81686759321709e-05
-1.29391622587682	0.179019462271269	17.0557694029235	-7.2277964052654	1.38574425427114e-06	3.10961010658443e-05	WP_003038976	rlm	naive	3.10961010658443e-05
-0.349690120527377	0.0480906265620698	16.4881072027237	-7.27148189837031	1.56578280203723e-06	3.44472216448191e-05	WP_003027200	rlm	naive	3.44472216448191e-05
-0.3869351569145	0.054445677217831	17.2465627775192	-7.10681135191717	1.61983091520218e-06	3.49509670549393e-05	WP_003037386	rlm	naive	3.49509670549393e-05
0.505549227469689	0.073937753967912	17.9756784748474	6.83749776452624	2.13964278322552e-06	4.52958340146988e-05	WP_003040393	rlm	naive	4.52958340146988e-05
-0.565228022038917	0.0813960005994603	17.0941428858721	-6.94417438051206	2.29854091679312e-06	4.7758572382257e-05	WP_003015897	rlm	naive	4.7758572382257e-05
-0.388693024217075	0.0571960767556809	17.8456236198849	-6.79579870272255	2.41088444136109e-06	4.91820426037663e-05	WP_003033974	rlm	naive	4.91820426037663e-05
-0.49267855740286	0.0725905367324406	17.6920626579572	-6.78709070879045	2.56663923892013e-06	5.14244504655069e-05	WP_003033944	rlm	naive	5.14244504655069e-05
-0.348146834864066	0.0514833724657548	17.690789797813	-6.76231602923144	2.69274029361353e-06	5.27320435848691e-05	WP_003025265	rlm	naive	5.27320435848691e-05
-0.324139111717615	0.0464924348888372	16.4226467837454	-6.97186784242699	2.725898866241e-06	5.27320435848691e-05	WP_003014346	rlm	naive	5.27320435848691e-05
-0.8838698198556	0.131914219795274	17.8576937407915	-6.7003376984478	2.89021964086913e-06	5.49631599500874e-05	WP_003038436	rlm	naive	5.49631599500874e-05
-0.970780817280987	0.144089044762518	16.6309391069466	-6.73736729173956	3.90052169134424e-06	7.29397556281372e-05	WP_003038438	rlm	naive	7.29397556281372e-05
-0.370581311284198	0.0567276947165072	17.2317745822576	-6.53263477629672	4.78553402973306e-06	8.80224455960737e-05	WP_003040818	rlm	naive	8.80224455960737e-05
-0.387636362115714	0.0609346562173013	17.9620245924357	-6.36150897009002	5.47535175445713e-06	9.90862043306597e-05	WP_003023073	rlm	naive	9.90862043306597e-05
-0.415913228181962	0.0649730227573345	17.5005050819131	-6.40132181836978	5.72488016711001e-06	0.000101081340217679	WP_003024803	rlm	naive	0.000101081340217679
-0.318549565673007	0.050127276808967	17.8161759428818	-6.35481490221355	5.76578054717599e-06	0.000101081340217679	WP_003032887	rlm	naive	0.000101081340217679
-0.550651390068508	0.0854364254590865	16.9510472932168	-6.4451595102396	6.12890369648869e-06	0.000105794306884005	WP_003027197	rlm	naive	0.000105794306884005
-0.544893149271207	0.0871013696408207	18.1122121060892	-6.25585052816252	6.51479101511287e-06	0.000110751447256919	WP_003017801	rlm	naive	0.000110751447256919
0.38385237786187	0.0614279745020197	18.0904947356342	6.24882036195495	6.64431545318043e-06	0.000111267491618932	WP_003040289	rlm	naive	0.000111267491618932
-0.306124500073869	0.0470460423205136	16.187993312735	-6.50691290859951	6.8294050627509e-06	0.000112187943702542	WP_003033752	rlm	naive	0.000112187943702542
-0.474409921142303	0.0747292888896147	17.1941159286781	-6.34837997512691	6.89925856994244e-06	0.000112187943702542	WP_003023081	rlm	naive	0.000112187943702542
0.539542764461576	0.0862962674081042	17.7977906889685	6.2522143850095	7.10805579738889e-06	0.000112528327324909	WP_003040399	rlm	naive	0.000112528327324909
-0.305793168689667	0.0485765580532898	17.464167240832	-6.29507690425911	7.12077650629994e-06	0.000112528327324909	WP_003032890	rlm	naive	0.000112528327324909
-0.582555377104479	0.0930534733658439	17.5602030834176	-6.26043667187077	7.4349988184939e-06	0.000114741584735074	WP_003038938	rlm	naive	0.000114741584735074
-0.293036831771128	0.0454000152989491	16.2124938794722	-6.45455359082028	7.46536157367237e-06	0.000114741584735074	WP_003026287	rlm	naive	0.000114741584735074
-0.690161266130039	0.109083762581678	16.9389024211672	-6.32689274550164	7.71220517729495e-06	0.000116933705526013	WP_003034246	rlm	naive	0.000116933705526013
-0.875791700048207	0.139576976069979	16.9574734879543	-6.27461437199439	8.48608644993174e-06	0.000126453837400043	WP_003038435	rlm	naive	0.000126453837400043
-3.16697919550859	0.123848283734983	4.21934450438662	-25.5714419287832	8.6720886684169e-06	0.000126453837400043	WP_003041006	rlm	naive	0.000126453837400043
-0.366366625999948	0.0596627774332208	17.8965004705019	-6.14062304441012	8.67820452745393e-06	0.000126453837400043	WP_003039248	rlm	naive	0.000126453837400043
-0.527584006797883	0.0874508372923292	18.0130777846285	-6.03292116042621	1.05033954295897e-05	0.000151087303487174	WP_003034103	rlm	naive	0.000151087303487174
-0.243944680043923	0.0392816317468968	16.35870441953	-6.210146299821	1.13021664242648e-05	0.000160519376304116	WP_003040166	rlm	naive	0.000160519376304116
-0.396246038600101	0.0636853312674256	16.1486712754466	-6.22193573801471	1.17174899160033e-05	0.000162583116115342	WP_003038456	rlm	naive	0.000162583116115342
-0.521975795252472	0.0867539736857228	17.6844145799115	-6.01673644533443	1.17372837837279e-05	0.000162583116115342	WP_003020861	rlm	naive	0.000162583116115342
-0.421906506865856	0.0687129135989263	16.581754695489	-6.14013414317579	1.21582039591476e-05	0.000166359815148336	WP_003021175	rlm	naive	0.000166359815148336
-0.403103321842729	0.0670137868876927	17.3600928351147	-6.01522970964591	1.27330885719054e-05	0.000172126811779251	WP_003035924	rlm	naive	0.000172126811779251
0.262840282844271	0.0421156267191901	15.5852609663691	6.24092061117322	1.32871167808492e-05	0.000176094475772526	WP_011733645	rlm	naive	0.000176094475772526
-0.324340999797787	0.0529625958880959	16.3499452251504	-6.1239634190719	1.33404905888277e-05	0.000176094475772526	WP_003021606	rlm	naive	0.000176094475772526
-0.567393715437886	0.0976323210729314	18.1671712226662	-5.8115356595286	1.60205854438737e-05	0.000209012754279375	WP_003032892	rlm	naive	0.000209012754279375
-0.434411938544203	0.073721703900433	16.9058919775893	-5.89259221586782	1.81389043054199e-05	0.000231830459125653	WP_003017219	rlm	naive	0.000231830459125653
0.297689659507052	0.0508257935134205	17.1934827940365	5.85705876738445	1.81827811078944e-05	0.000231830459125653	WP_003040965	rlm	naive	0.000231830459125653
-0.248230781406093	0.0430564835903215	17.6164613102253	-5.76523581832613	1.98918439246563e-05	0.000250771335769262	WP_003025459	rlm	naive	0.000250771335769262
-0.545773783701698	0.0873939461080344	14.0558012639178	-6.24498386910032	2.10664581948554e-05	0.000262628512162531	WP_003039713	rlm	naive	0.000262628512162531
-0.329311096202191	0.0580007581602907	18.0971327162948	-5.67770330332765	2.15102933196696e-05	0.000265214825326036	WP_003038679	rlm	naive	0.000265214825326036
-0.390447221649503	0.0648973962338148	15.1912414566263	-6.01637730183788	2.2381460379466e-05	0.000272956505932183	WP_003032868	rlm	naive	0.000272956505932183
-0.713174991564655	0.120019087112552	15.5517910710035	-5.94217977092138	2.32509327416207e-05	0.000280511253076328	WP_003014552	rlm	naive	0.000280511253076328
-0.42606696148793	0.075363398916953	17.8090400783207	-5.65349981039783	2.40301565280518e-05	0.000286828038558235	WP_003032698	rlm	naive	0.000286828038558235
-0.303582601987069	0.0524933909713714	16.5165456471728	-5.78325378432183	2.4696438530124e-05	0.000291677937166307	WP_003027195	rlm	naive	0.000291677937166307
-0.412646951397202	0.0726106976591232	17.237685066177	-5.68300491112765	2.5573782300903e-05	0.000298893580641803	WP_003021588	rlm	naive	0.000298893580641803
-0.37660875384978	0.0667591277131502	17.4843401153831	-5.64130729011301	2.63975034237605e-05	0.000305340194241848	WP_003038333	rlm	naive	0.000305340194241848
-0.267638550503367	0.0483335706691808	18.0566765271961	-5.5373221303102	2.91357903283859e-05	0.000333575068861724	WP_011733731	rlm	naive	0.000333575068861724
-0.514144435372504	0.0922449518693155	17.3994294127777	-5.5736864181023	3.08828724970704e-05	0.000350005888300131	WP_003027191	rlm	naive	0.000350005888300131
-0.286177826073985	0.0523181903065895	18.2193445043866	-5.46994887240854	3.25596580638871e-05	0.000365319363476814	WP_003041168	rlm	naive	0.000365319363476814
-0.241997016082502	0.0442976129348367	18.2027525155753	-5.46298096103932	3.31514453137191e-05	0.000368276451900919	WP_003016111	rlm	naive	0.000368276451900919
-0.376818433490411	0.0690162484975877	17.8945740971053	-5.45985100166059	3.54159974813036e-05	0.00038957597229434	WP_003015976	rlm	naive	0.00038957597229434
-0.628495132870284	0.111665992359737	16.1629777928555	-5.62834860989333	3.63339299447657e-05	0.000392697253145474	WP_003038420	rlm	naive	0.000392697253145474
-0.622877176010066	0.114624799162694	18.0352646135829	-5.4340524961442	3.63997453895983e-05	0.000392697253145474	WP_003040067	rlm	naive	0.000392697253145474
0.331835480342271	0.060755118388614	17.3297619573132	5.46185225448362	3.94466380157286e-05	0.000421269813179492	WP_003037222	rlm	naive	0.000421269813179492
-0.334029058480812	0.0620527742801153	18.1091986547218	-5.38298347424332	4.0011916717787e-05	0.000421269813179492	WP_003034277	rlm	naive	0.000421269813179492
-1.49166853861318	0.273679685780996	17.3562987439451	-5.45041746286877	4.01745722016093e-05	0.000421269813179492	WP_003018894	rlm	naive	0.000421269813179492
-0.252818310540861	0.0468351107535999	17.8166825333276	-5.39805087407481	4.09536003501044e-05	0.000425462403637195	WP_003040814	rlm	naive	0.000425462403637195
0.260798322695564	0.0489024534149964	18.2193445043866	5.33303146331687	4.3629158305738e-05	0.000449100143293927	WP_003040134	rlm	naive	0.000449100143293927
-0.332928540708157	0.0619228959032326	17.4629714540222	-5.37650146770311	4.58634614981094e-05	0.000467807307280716	WP_003033975	rlm	naive	0.000467807307280716
-0.288090269749982	0.0530824750209843	16.868208409791	-5.42721999371913	4.65195041076146e-05	0.000470224176655348	WP_003028678	rlm	naive	0.000470224176655348
0.260516571443092	0.0490283673377384	17.7090506440982	5.31358855269417	4.99434034426738e-05	0.000500325880916785	WP_003025725	rlm	naive	0.000500325880916785
-0.323154484838346	0.0607652107688789	17.5262885233588	-5.31808383035924	5.11969158876312e-05	0.000508344598459489	WP_003035017	rlm	naive	0.000508344598459489
0.507776419916342	0.0966686977845479	17.991190548188	5.25274914789955	5.3984360030113e-05	0.000531319753980586	WP_003039766	rlm	naive	0.000531319753980586
-0.290331516515454	0.0542097843860218	16.6803636015518	-5.35570321490371	5.58895721766542e-05	0.000545287825932226	WP_003038363	rlm	naive	0.000545287825932226
-0.30006463682537	0.0574318854842035	17.9500882860268	-5.22470460956574	5.77393679492005e-05	0.000558479058956922	WP_003040897	rlm	naive	0.000558479058956922
-0.389041265794411	0.0749199436125178	17.6765939142214	-5.19275972505416	6.48729886697306e-05	0.000622115327243058	WP_003038915	rlm	naive	0.000622115327243058
0.226152628735014	0.0435528477884461	17.3808223399262	5.19260255571642	6.84301926509247e-05	0.000650666747070657	WP_003041408	rlm	naive	0.000650666747070657
-0.386112955403332	0.0754660300022301	18.131466661382	-5.11638091194041	7.06425127335878e-05	0.000666057977202399	WP_003039477	rlm	naive	0.000666057977202399
0.256518950581646	0.0503618852990719	18.2193445043866	5.09351365736846	7.31563074391533e-05	0.000684011474556083	WP_003013909	rlm	naive	0.000684011474556083
-0.387088714801289	0.075538829866574	17.7687481420327	-5.12436736821332	7.38393639304438e-05	0.000684692283718661	WP_003038428	rlm	naive	0.000684692283718661
-0.509999190993962	0.0991942960310865	17.4289740324238	-5.14141650679322	7.55578956083107e-05	0.000694884908791185	WP_003016134	rlm	naive	0.000694884908791185
-4.17347963867399	0.52853226367682	7.21934450438662	-7.89635737587807	8.40386917554118e-05	0.000766596846744488	WP_011733698	rlm	naive	0.000766596846744488
0.439362807777054	0.0872512186150135	17.7498587737896	5.03560654798066	8.95633086276533e-05	0.000810403486130863	WP_003034577	rlm	naive	0.000810403486130863
-0.342358003624087	0.0680002616559639	17.7053632107178	-5.0346571511179	9.04096760816008e-05	0.000811517252508449	WP_003038964	rlm	naive	0.000811517252508449
0.380794706969286	0.0749724523480177	17.0752755524687	5.07912833371995	9.16612954469949e-05	0.000812770055693467	WP_003041213	rlm	naive	0.000812770055693467
-0.204851565551749	0.0409730370820524	18.0615669506772	-4.99966758972527	9.19980366070145e-05	0.000812770055693467	WP_003043247	rlm	naive	0.000812770055693467
0.345959044582685	0.0691829671434293	17.8810315852127	5.00063901372496	9.45053307482956e-05	0.000828398289840529	WP_003038361	rlm	naive	0.000828398289840529
-0.406119522644914	0.0808201012583448	17.4742783731603	-5.0249816112793	9.59219407164391e-05	0.000834297809952284	WP_003038430	rlm	naive	0.000834297809952284
-0.560958298305924	0.113110867193293	17.9445171658671	-4.95936696645879	0.000102274737912441	0.000882709661059682	WP_003020646	rlm	naive	0.000882709661059682
-0.32835375886895	0.0661707946052131	17.6668051616642	-4.96221574529923	0.000106254741937309	0.000910059698119548	WP_003024580	rlm	naive	0.000910059698119548
-0.328867891064544	0.0658213923051437	17.1678860123642	-4.99636789115512	0.000107304204898028	0.000912085741633238	WP_003033846	rlm	naive	0.000912085741633238
-0.323426423226923	0.0660686019572649	18.1373947829075	-4.89531204907476	0.000114099411456435	0.000959686321292869	WP_003014382	rlm	naive	0.000959686321292869
-0.262411488865819	0.05182395851483	16.0250857036544	-5.06351688265432	0.000114614943897722	0.000959686321292869	WP_003040241	rlm	naive	0.000959686321292869
0.264107892399762	0.0513228973109335	15.1165713588117	5.14600512125605	0.000116625650382836	0.000968229480944054	WP_003039917	rlm	naive	0.000968229480944054
-0.612467949671126	0.123544308844182	17.1079431692324	-4.95747602945913	0.000117637481007782	0.000968229480944054	WP_003035420	rlm	naive	0.000968229480944054
-0.321411411374157	0.0659557686586186	18.2193445043866	-4.87313570762484	0.000118303927839837	0.000968229480944054	WP_003039703	rlm	naive	0.000968229480944054
-0.440366504258379	0.0897461203569952	17.6984023839365	-4.90680268413469	0.00011908704845836	0.000968229480944054	WP_003039882	rlm	naive	0.000968229480944054
-0.385570782287537	0.0776600789564474	16.8900523566046	-4.96485179346481	0.00012016679716223	0.000969979470618864	WP_003024816	rlm	naive	0.000969979470618864
-0.23874059667395	0.0474413330684434	15.9908296857791	-5.03233322574474	0.000122822913784073	0.000979848949955821	WP_003039888	rlm	naive	0.000979848949955821
0.351174656801955	0.0722547958156741	18.1404185858857	4.86022627062459	0.000123136097989101	0.000979848949955821	WP_003032915	rlm	naive	0.000979848949955821
-0.229403029693949	0.0462326737667622	16.7400240200087	-4.96192434924393	0.000124042008651923	0.000980106575404631	WP_003041587	rlm	naive	0.000980106575404631
-0.243882630373675	0.0494958418880206	16.5849486548157	-4.92733573307906	0.000136852304322378	0.00107376423391405	WP_003033724	rlm	naive	0.00107376423391405
0.423130420442496	0.0878727374068411	18.0400326275088	4.81526390242572	0.000137885325678485	0.00107435649591153	WP_003038704	rlm	naive	0.00107435649591153
-0.570916832881613	0.116858568686733	16.8904394477688	-4.88553675864446	0.00014184680535735	0.00108785543492124	WP_003039530	rlm	naive	0.00108785543492124
0.423038729097004	0.0868182685455664	17.0366195416445	4.87269253561504	0.000142297374142059	0.00108785543492124	WP_003036308	rlm	naive	0.00108785543492124
-0.317801614173817	0.06607205243819	17.8617592210029	-4.80992495989312	0.000143221084203	0.00108785543492124	WP_003038662	rlm	naive	0.00108785543492124
-0.271623201701395	0.0566926369934743	18.1283126782402	-4.7911548325519	0.000143496082324726	0.00108785543492124	WP_003040169	rlm	naive	0.00108785543492124
-0.318728538211637	0.0663798561070941	17.8771377697386	-4.80158525347533	0.000145508713596563	0.00109570991043855	WP_003032840	rlm	naive	0.00109570991043855
-0.232568153852319	0.0478443828983348	16.996365438764	-4.86092911568127	0.00014682013582815	0.00109821461599457	WP_003014352	rlm	naive	0.00109821461599457
-0.212675698369565	0.0438663514412468	17.0746421388851	-4.84826504557635	0.000148914120189937	0.00110650094604708	WP_003038961	rlm	naive	0.00110650094604708
-0.25014633871859	0.0525632598580557	17.8347023133216	-4.75895786132933	0.000160636507161015	0.00118575105943855	WP_003027202	rlm	naive	0.00118575105943855
-2.80788182099384	0.565454994774099	15.2259624514852	-4.96570345464116	0.000162024447815163	0.00118817928397787	WP_003017534	rlm	naive	0.00118817928397787
-0.195288307353278	0.0413236972990442	17.9723041319699	-4.72581884287965	0.00016930241802353	0.0012334890456	WP_003041281	rlm	naive	0.0012334890456
-0.517812767609222	0.107041478902669	16.3857471526518	-4.83749638848003	0.000170408109970279	0.0012335348347526	WP_003018819	rlm	naive	0.0012335348347526
-0.245571808930296	0.052284943781409	18.0055839720074	-4.69679780008895	0.000179567069337698	0.00128942993414173	WP_003039265	rlm	naive	0.00128942993414173
-0.295113335115808	0.0603801962860651	15.4755180585864	-4.88758489153697	0.000180428252816624	0.00128942993414173	WP_003037763	rlm	naive	0.00128942993414173
-0.185818181500244	0.0396329979585885	17.9725903605308	-4.68847150282198	0.000183714497739509	0.00130460548394765	WP_003039170	rlm	naive	0.00130460548394765
-0.321286079083511	0.0673518745493567	16.6641556370832	-4.77026187070809	0.000187281783471764	0.00131542952198236	WP_003039175	rlm	naive	0.00131542952198236
-0.272988994970154	0.056876492255053	16.2769002426187	-4.79968057358357	0.000187583532546504	0.00131542952198236	WP_003041283	rlm	naive	0.00131542952198236
0.416704581916518	0.0892971565592262	18.1178595616803	4.66649329018824	0.000188981185318625	0.00131699931631986	WP_003038472	rlm	naive	0.00131699931631986
-0.479953734455443	0.104139581872731	18.2193445043866	-4.608754191485	0.000211769446670354	0.00146669950101319	WP_003040540	rlm	naive	0.00146669950101319
-0.579889548005346	0.120180127378957	15.1478484513898	-4.82517002313382	0.000216695577267013	0.00149161004719993	WP_003041134	rlm	naive	0.00149161004719993
0.399370323992431	0.0872648762444247	18.1106142847508	4.57652999900915	0.00023066079693618	0.00157805740342923	WP_011733568	rlm	naive	0.00157805740342923
-1.10023525759196	0.231718710655429	15.4601064259019	-4.74815026581098	0.000238975935722659	0.00162503636291408	WP_003040628	rlm	naive	0.00162503636291408
0.896992368349188	0.193377096608711	16.8340153314562	4.63856570441848	0.000240729204588498	0.00162709739486924	WP_003039068	rlm	naive	0.00162709739486924
-0.236168352202461	0.0514253554752497	17.4707874354157	-4.59244958094894	0.000242689458552539	0.00163052438620329	WP_003040510	rlm	naive	0.00163052438620329
-0.231833984474086	0.0487561513505697	15.2090240559066	-4.75496892293934	0.000246242231375807	0.00164454633097414	WP_003021184	rlm	naive	0.00164454633097414
0.536617287615904	0.113353101084649	15.2193445043866	4.73403270383553	0.000256225348920033	0.00170109373661702	WP_003018498	rlm	naive	0.00170109373661702
-0.269908245325	0.0598750445795569	18.0644815332586	-4.50785877856622	0.000270027864932782	0.00177331824108954	WP_011457527	rlm	naive	0.00177331824108954
-0.331790684207646	0.0733283308901475	17.7302402703748	-4.52472707587874	0.00027160207477029	0.00177331824108954	WP_003036989	rlm	naive	0.00177331824108954
-0.26546060324098	0.0570962298699693	15.8789922854346	-4.64935432419162	0.000272378901103216	0.00177331824108954	WP_003039707	rlm	naive	0.00177331824108954
-0.681795536114427	0.138037371505293	12.9535963785955	-4.93920978557813	0.000273426074606497	0.00177331824108954	WP_003038817	rlm	naive	0.00177331824108954
-0.230928883104517	0.051453889109483	18.06756518024	-4.48807441189041	0.000281987173301	0.0018183310830099	WP_003039085	rlm	naive	0.0018183310830099
-0.333051318633801	0.0729254838358327	16.542631423945	-4.5670086931964	0.000292108422662689	0.0018728322870145	WP_003016252	rlm	naive	0.0018728322870145
0.17855944326404	0.038821332237328	15.6476666034448	4.59951869174518	0.000312751731215922	0.00199379228650151	WP_003039743	rlm	naive	0.00199379228650151
-0.695682682158735	0.147277277033828	14.0239628168333	-4.72362536957378	0.000324808544811963	0.00204806633989633	WP_003040533	rlm	naive	0.00204806633989633
-0.300490330975877	0.0679833996274656	18.1408684515746	-4.42005449304535	0.000324916050357885	0.00204806633989633	WP_003016773	rlm	naive	0.00204806633989633
